id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2gfBV96ou2PCp0VhvddOVQ,0.728,0.906,-4.107,0.398,0.0302,0.0,0.149,0.657,89.681,206472
4Hvaehforb4GBnVHNjPHbe,0.867,0.711,-4.783,0.249,0.0807,0.0,0.262,0.815,96.209,269173
4TyOdHslAsrWZyXuStT2Ay,0.837,0.774,-8.707,0.265,0.0267,0.0,0.365,0.671,91.174,293627
1v5cgIyffYtfEx0swttdoE,0.794,0.627,-9.431,0.36,0.233,0.0,0.35,0.518,87.554,251467
6HD1nhkJPaHEW15j5cSkFP,0.751,0.843,-4.152,0.0714,0.0598,0.0,0.241,0.468,88.028,168840
5LN1B9uVAVleCZ2euGarvi,0.857,0.672,-5.934,0.16,0.0649,0.0,0.355,0.671,86.777,218867
5nOnZkcYjPG3COIxLRBeH9,0.418,0.842,-8.066,0.348,0.0124,0.0,0.568,0.543,177.953,264537
70TXOjHtrHUqaj35Q9Qsze,0.566,0.768,-6.618,0.278,0.0631,0.0,0.108,0.791,88.145,174640
2J6QnTjHIWwXErNWyF0RUC,0.964,0.889,-5.169,0.147,0.0591,0.0,0.166,0.552,121.144,290280
3hx5R8nOKu5zvhlfDNSIQC,0.919,0.975,-5.636,0.0886,0.0898,0.00253,0.248,0.884,102.982,189947
5qC0fuGzssqHvNQsHmOdnh,0.819,0.773,-11.779,0.169,0.000598,2.79e-06,0.292,0.756,95.382,168627
12fCPNe0bycMfcyJFimafM,0.434,0.945,-3.836,0.32,0.0479,0.0,0.0965,0.394,194.117,123663
3ES501lkKbfzAaSoww3vFY,0.713,0.886,-4.645,0.21,0.0137,0.0,0.116,0.597,94.04,196638
4xvciFrZZjE4LwCOdHhiel,0.774,0.888,-4.903,0.196,0.088,0.0,0.0824,0.518,95.977,150744
5OwSiq2t0H9fPz9HefNWX6,0.834,0.49,-10.185,0.267,0.391,0.000417,0.124,0.265,101.857,189747
7djDOnyQLJJd2K9Yqqkvc3,0.614,0.6,-11.641,0.444,0.203,0.0,0.0823,0.74,173.985,238267
1eLU27PPFxBhbp1CBjPh9J,0.489,0.878,-3.36,0.368,0.351,0.0,0.698,0.775,81.497,372173
7prM6PuZ5psmHNKhpznKbP,0.78,0.599,-6.447,0.286,0.18,0.0,0.0549,0.585,92.261,316933
3zgQlsAkPp9NYixmMz0R9n,0.544,0.988,-2.041,0.344,0.217,0.0,0.367,0.738,165.942,200360
6eAhOkQ28DmD19vSXdQNEO,0.823,0.606,-12.324,0.377,0.328,0.0,0.0943,0.655,98.038,242467
3ZBSXNYdTZVaBUQI3E2rF6,0.462,0.944,-2.938,0.315,0.312,0.000149,0.367,0.65,172.33,221627
3I0JtdL4n3yxvvLCPum4uH,0.708,0.447,-6.305,0.0952,0.0271,0.000728,0.102,0.0384,89.62,276968
5wLbH0gCmtaczMZbFfafXY,0.704,0.642,-10.11,0.39,0.00704,1.43e-06,0.161,0.72,92.09,209973
4eCtHoR2PZET9E36PFEt2y,0.884,0.839,-6.356,0.234,0.0607,6.59e-06,0.0326,0.65,99.516,214760
3kjixTUNTQ2lo3RDmP0GUU,0.72,0.753,-6.309,0.261,0.0143,0.0,0.232,0.703,78.091,234667
3fgPDZd3XEOJPtY3YV5rgL,0.91,0.341,-14.2,0.388,0.00931,0.0,0.27,0.744,91.494,176321
1l6DvDFssUqMnsFJNFnrRJ,0.494,0.887,-4.297,0.398,0.00661,0.0,0.103,0.548,89.554,234627
4und2R8WCuxshOsW5udegX,0.682,0.91,-4.254,0.208,0.0349,0.0,0.127,0.884,84.441,294000
53eSPiEnq4XkQSxczX7iKA,0.905,0.732,-11.774,0.26,0.0302,8.74e-05,0.358,0.75,103.938,284507
4TiFdcu6NolFKFwukcbdze,0.869,0.667,-5.197,0.256,0.00761,0.000628,0.107,0.564,105.513,203200
7o8Yz97JAJvrpL3hu2g9zj,0.778,0.675,-13.916,0.354,0.0136,0.0,0.689,0.672,99.783,302667
3AszgPDZd9q0DpDFt4HFBy,0.715,0.97,-2.206,0.0648,0.0644,0.000156,0.205,0.963,79.504,239240
3fatX7w8Wt9nmwGlXZsRFh,0.902,0.743,-11.136,0.229,0.000755,0.00104,0.0555,0.423,98.944,228267
7ar8I5TiVCBpo4LNgyNIb0,0.884,0.358,-17.725,0.25,0.244,0.0,0.116,0.483,94.019,311000
4TboAbE2pCUUB0fk6Q9rUU,0.74,0.445,-13.222,0.397,0.074,3.4e-05,0.424,0.593,91.745,278707
3wauST900TNdlPA66c7TdI,0.387,0.775,-5.349,0.0515,0.0933,0.0,0.352,0.162,122.43,243933
7u0rneYVggOrHUUYbKQpUO,0.533,0.985,-3.835,0.313,0.00221,1.58e-06,0.14,0.312,98.616,234093
6QtpJNlCfA091GmD2ALNri,0.539,0.93,-5.186,0.143,0.0398,0.0,0.129,0.294,102.933,223467
3qxAm8VUS740NTGCvEcFpy,0.772,0.759,-7.261,0.284,0.245,6.97e-05,0.106,0.625,103.042,218080
0yjLpkW8A0wNdMrBmOfKHa,0.86,0.96,-5.918,0.191,0.479,0.0,0.479,0.257,115.209,269027
11JcVR2934uslTVVPf4ZoM,0.783,0.865,-5.542,0.309,0.0912,1.85e-06,0.619,0.769,90.163,261027
2Z0SZSDjFtk4sZdyD6ikuS,0.355,0.84,-5.843,0.257,0.016,0.0,0.313,0.723,168.772,214294
7zIeyXz0CEe1nfIsuogype,0.512,0.929,-4.86,0.369,0.405,0.0,0.244,0.631,85.396,196160
6TOWLFJgAdn57nqJg4YiS5,0.785,0.793,-7.915,0.163,0.22,0.718,0.124,0.655,88.902,310600
4mO53u3koLGbfbjNX6Exbb,0.89,0.82,-4.048,0.236,0.227,2.55e-05,0.0865,0.534,82.983,266200
3EcY1za3ihuLf7ZTgI7wsQ,0.605,0.859,-2.341,0.447,0.0727,0.0,0.304,0.592,94.072,252613
5rdbgF1A67x3CoEiITrbfU,0.793,0.561,-10.539,0.237,0.124,0.00973,0.235,0.75,137.779,221427
7upuZ6phHIFcC3E13YFaSe,0.83,0.563,-10.272,0.238,0.0589,1.13e-06,0.374,0.377,95.017,247387
1BbYPTXP9VwBWm44MqLyHK,0.596,0.846,-8.239,0.354,0.0834,4.31e-06,0.437,0.775,89.998,277200
0shK5iZQppbHPQYiy60xs9,0.792,0.701,-7.198,0.283,0.105,0.0,0.761,0.251,103.89,324373
22Vl3mKNHYw3fydN0c8zSD,0.878,0.835,-16.385,0.124,0.0404,0.0,0.354,0.727,93.998,338133
2vfvGlqCB7oertO5VLE0sz,0.918,0.734,-2.832,0.269,0.0296,8.01e-06,0.191,0.608,97.044,230693
3PA9dH8cT0wR5UW4XkC44Y,0.711,0.871,-4.32,0.294,0.398,1.69e-06,0.171,0.912,91.153,274440
65iyI1iybyv5ecsfBHSdUf,0.843,0.7,-3.249,0.26,0.127,0.0,0.876,0.675,95.05,293053
4EGduKhpEdXZFsZELRkvfs,0.899,0.588,-7.072,0.289,0.014,0.0,0.366,0.413,92.921,206867
6iGSLWmAj6E4GGnSzLxBJf,0.803,0.737,-7.469,0.258,0.323,0.0,0.888,0.484,92.941,251133
5J5Bbx7lKQOQXeW1EAL9Mz,0.751,0.884,-3.54,0.291,0.109,0.0,0.157,0.816,77.91,223760
5dPX5OzasrD7uCe1Nr66qP,0.887,0.809,-8.965,0.295,0.0136,0.0,0.143,0.631,93.014,257573
0EGlmIhtVtGvYZlqdEACmQ,0.687,0.921,-3.646,0.271,0.0179,0.0,0.267,0.349,89.125,215400
4dTMU4O2DdyIlRlss7v9UP,0.902,0.705,-7.253,0.22,0.0233,0.193,0.118,0.77,102.221,206893
4tgS7wyOoFyeJje9hjoVQJ,0.694,0.72,-6.556,0.254,0.0242,1.46e-06,0.0621,0.484,91.021,297633
5eooqALqpogG8JlHvN0OjD,0.433,0.733,-5.458,0.314,0.635,0.0,0.136,0.725,175.387,186749
6K7wB7VNOJMWFrRrfAhAxo,0.42,0.881,-5.781,0.394,0.00581,0.0,0.147,0.546,144.545,184507
10qOHssoxNcW9R7hCV00Gw,0.759,0.747,-5.09,0.101,0.00142,0.767,0.291,0.446,100.844,267813
3RnLEACttdwU6futFsaflI,0.92,0.677,-3.484,0.266,0.216,1.68e-06,0.0981,0.939,91.939,223267
4XoP1AkbOurU9CeZ2rMEz2,0.869,0.687,-6.816,0.263,0.0208,1e-06,0.114,0.668,96.006,233787
4go2hxLM6ijk0K76ZY0Nhd,0.68,0.843,-4.919,0.241,0.22,3.02e-05,0.378,0.743,81.958,192067
0AeWU0AgMsAgIrsjAhRxgW,0.937,0.843,-6.922,0.272,0.026,0.0,0.0832,0.83,99.761,235467
51OfsFAENhRPEW1vsCvnfJ,0.637,0.529,-10.155,0.301,0.0184,0.0,0.412,0.682,99.363,325933
2B9aYvlGefTIgKLhM6ia8t,0.609,0.731,-6.846,0.322,0.397,0.0,0.664,0.685,91.778,296267
4j8rtQdkL8iXIgaraXjbs4,0.492,0.805,-5.425,0.329,0.01,0.0,0.272,0.264,93.694,232600
2g9E9UyZ3pdJ1eqUQW0tfQ,0.767,0.881,-4.359,0.109,0.191,8.29e-06,0.139,0.939,169.049,215267
3bKTf7Zr9Nh8A46nOvj3sI,0.808,0.779,-5.1,0.266,0.0534,0.0,0.229,0.496,91.086,199333
1C8bw5CCQLAoA7GotNfNoi,0.68,0.814,-4.634,0.241,0.116,0.0,0.0385,0.815,95.344,170120
0FoNL2JohSdDhABW82QJMc,0.738,0.593,-6.5,0.394,0.0603,0.0,0.112,0.423,91.686,269387
4E2j9dtimUItAjUhafldtX,0.839,0.893,-3.963,0.198,0.109,0.0,0.0545,0.699,95.314,254600
4Z91Xh9bjKLWR1gDvvVdHn,0.676,0.913,-5.198,0.109,0.00103,3.54e-06,0.224,0.39,94.994,240000
4zABu6OqbYE0B6sQ6zlhmp,0.623,0.831,-5.545,0.439,0.0371,0.0,0.0849,0.757,70.738,277600
5qmQL1yzqNtpD8hZr7DKZH,0.649,0.544,-7.23,0.342,0.00652,8.01e-05,0.398,0.512,178.442,234133
2EZXrKJb2peWhRmQ868Aqe,0.525,0.555,-9.74,0.286,1.25e-05,0.0234,0.165,0.39,92.599,202133
5PQmSHzWnlgG4EBuIqjac2,0.879,0.564,-7.682,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,282373
2Ja3UauMDeQnq4sI8a64Ys,0.665,0.566,-9.209,0.443,0.484,0.0,0.16,0.755,173.804,259800
1EPVTZyvQP5S7Qnc7oQvbA,0.693,0.795,-6.408,0.129,0.218,0.0,0.166,0.53,87.376,290467
7CHbCP3T3yE932gSObn4Y3,0.828,0.788,-5.748,0.364,0.151,0.0,0.606,0.832,97.876,243333
2RreKu4kO8p6h9hhAdmPyq,0.675,0.812,-7.005,0.316,0.595,0.0,0.292,0.779,94.304,203467
3VlFQURRgDl3SLvsyahb59,0.666,0.765,-7.402,0.377,0.647,0.0,0.723,0.831,89.685,267840
0jWc6iAI8BsGTNBMTEXWUj,0.809,0.698,-7.737,0.176,0.0123,1.28e-05,0.0768,0.506,97.838,256133
3qkl4FjLdKxYNtz0lgzzQm,0.728,0.72,-5.526,0.266,0.0164,0.0,0.344,0.401,94.963,247573
301juKi58nTajQGDrlZNrP,0.571,0.724,-4.59,0.369,0.0328,0.0,0.0978,0.639,177.191,127160
2qcZADSQRIjmP4cZhvkBC1,0.877,0.748,-4.702,0.312,0.0776,0.0,0.24,0.732,94.05,270773
5aVkWSe3kHxHCTRlydqs99,0.882,0.899,-5.865,0.266,0.0289,0.000141,0.327,0.816,140.68,240227
1eEj7d8YdEMxOxlQ64aAqC,0.653,0.758,-6.858,0.33,0.838,0.0,0.118,0.314,138.001,195481
2SIN2Xn0VSfhFPo5juyhnn,0.517,0.791,-5.323,0.359,0.191,0.0,0.123,0.627,78.885,183864
0PV1TFUMTBrDETzW6KQulB,0.59,0.672,-11.792,0.412,0.125,1.04e-06,0.147,0.688,206.247,286440
4o8DOGfUL8nIKltWIpDvBa,0.483,0.712,-6.921,0.228,0.403,0.0,0.0812,0.365,100.026,243333
1OeKwJNnYzVSXL3JzIzzYn,0.753,0.8,-4.901,0.11,0.0117,0.0,0.132,0.151,110.986,157808
51ayJ1r626si5LUBuOV5GR,0.669,0.745,-7.073,0.195,0.315,0.0,0.111,0.913,87.012,203907
3pjoafi0X1QnfU9d2VVSvL,0.482,0.872,-1.883,0.229,0.191,5.84e-06,0.36,0.717,80.851,236200
1RMPNcsNPhAtlpzbuSgH57,0.653,0.551,-5.383,0.0416,0.0075,0.000117,0.291,0.298,90.376,336813
2qwuNv5V05sYymzbJGONxK,0.61,0.806,-6.049,0.287,0.196,0.0,0.09,0.471,78.785,199402
1VVvK9Ycohs9lmbHLNtf6t,0.556,0.804,-4.613,0.245,0.0566,0.0,0.0927,0.434,80.084,210631
3xIYrD5jh3KIDoBPpfoc7t,0.621,0.74,-5.7,0.262,0.102,0.0,0.101,0.306,103.584,194745
1ZkUQ9Kksbt2b6ASzOMHdS,0.641,0.648,-7.554,0.335,0.0695,6.18e-06,0.121,0.176,131.098,202537
3tFI8AEosXedl4jEQwwwSg,0.642,0.846,-3.856,0.423,0.112,0.0,0.045,0.519,179.548,190653
3MLOAIJNWWS8FQpvdaiKR7,0.779,0.572,-9.985,0.378,0.157,0.0,0.246,0.647,135.956,300160
3SeTw7kYJwpUk9Sqk4AEfO,0.505,0.515,-9.614,0.301,0.133,0.0,0.199,0.754,105.927,182067
2tBU5YTrFb3YnhOKmpPDmq,0.833,0.858,-5.144,0.267,0.307,0.0,0.781,0.648,98.937,236333
6k7oi8uzQ2sAVh1JvFQTj6,0.824,0.683,-8.743,0.497,0.0658,0.0,0.101,0.748,95.845,191587
1rtz7ryAtGpDowdBOIxSI6,0.51,0.749,-8.427,0.321,0.481,0.0,0.0859,0.823,86.275,214680
3jfgm7Q0oSGzQwQ7pqOxZo,0.469,0.837,-4.337,0.346,0.251,0.0,0.376,0.645,92.103,2328067
25kGNSv0yGXZKaC79xzrvg,0.728,0.832,-6.827,0.269,0.325,0.0,0.504,0.825,95.049,172893
6OyRpRa1xjDNriftwh1dZR,0.511,0.614,-6.371,0.322,0.0987,0.0,0.144,0.95,92.184,234147
12Lemsk6c6ohm9afZxYUBz,0.647,0.669,-7.874,0.282,0.0823,0.0,0.342,0.553,96.269,299627
1DxaNpUujd8r0rSiv8uCFA,0.82,0.676,-6.349,0.287,0.658,1.65e-06,0.0668,0.728,87.204,200653
3mxzjrk56NU1qOfKPBOMEs,0.733,0.67,-3.532,0.132,0.119,0.0,0.442,0.763,86.983,185267
5bew0ChUvFOO6oPp2vsKNP,0.754,0.615,-8.344,0.169,0.124,0.0,0.181,0.503,83.663,244227
53TjoohzrAxc3J1x2vdVXU,0.536,0.805,-9.934,0.43,0.432,0.0,0.346,0.698,102.087,160665
2wVaikw9WmhmIPyNt6BWa2,0.831,0.626,-4.467,0.276,0.0684,2.21e-06,0.283,0.665,93.31,205893
4m5zY9PRJvqPRDhDMJwSel,0.699,0.697,-5.325,0.11,0.0532,0.0,0.22,0.348,87.883,146533
2L4tA9GqsrQ7YoR1ZWR9vS,0.779,0.8,-3.849,0.246,0.0585,0.0,0.31,0.801,98.933,137133
2hK9OjhxbzeS4OSzlgobhI,0.678,0.929,-5.471,0.0403,0.00163,0.0,0.422,0.733,136.017,261253
3NkfdKze45xSCXB35E1ymv,0.888,0.779,-3.782,0.272,0.0208,0.0,0.593,0.659,98.922,197640
1aOCgzCk47MFf2JUDTGb9V,0.658,0.903,-5.355,0.248,0.0713,0.0,0.706,0.529,85.889,167442
5ZazrZkYgd7kae87SdWVr5,0.492,0.865,-4.838,0.226,0.135,0.0,0.168,0.496,81.203,318687
0KbIwqCAHmXWu7hrszXY6j,0.934,0.562,-4.609,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,209413
0zOTf55JAYuZ4M8Ki24VGb,0.877,0.723,-5.204,0.206,0.164,0.0,0.135,0.789,93.591,240013
6AnfqcIa7IyrCMtgh5P6Wc,0.655,0.762,-3.427,0.312,0.0219,0.000446,0.093,0.368,82.656,295667
17baAghWcrewNOcc9dCewx,0.621,0.672,-3.892,0.276,0.21,0.0,0.13,0.228,83.808,251267
6KqKg8IPuvtDB3PNAvffFf,0.964,0.642,-5.831,0.109,0.0543,3.68e-05,0.158,0.547,107.006,274440
00t8f0jxCP556HvIoMulCZ,0.753,0.737,-3.307,0.226,0.0154,0.000107,0.0794,0.499,161.869,320707
6XMJJGQ6gksbWOEzF2UpVO,0.609,0.865,-7.905,0.377,0.0766,0.0,0.118,0.865,94.081,202667
3uOM0nNQiWDP1oUnjCSax3,0.868,0.636,-4.954,0.265,0.0238,0.0,0.14,0.533,96.025,220387
0F1DQ2uVP823zh96gm6AUI,0.703,0.654,-5.297,0.287,0.103,0.0,0.153,0.528,93.564,262080
7GTQgSPs8BYbn3YbmS78N8,0.54,0.737,-7.411,0.548,0.116,0.0,0.15,0.823,76.167,267453
2jwQCbqmKxk2lsIFRLXNT4,0.539,0.465,-8.698,0.407,0.403,0.0,0.104,0.205,185.558,171120
3O220xHBIQsN1mhqzpEPSJ,0.624,0.626,-7.004,0.353,0.0427,0.0,0.0891,0.244,179.962,275627
0OI8bCBVRUyRwSTLhrJWOn,0.413,0.953,-3.999,0.366,0.621,0.0,0.327,0.606,175.017,231784
5i1ZBdYSdhc3vgPRUHCasf,0.638,0.838,-3.206,0.189,0.0404,0.0,0.365,0.544,88.925,184503
7j9W1WL0D8FxBIcKKnDXMo,0.741,0.592,-10.522,0.15,0.00176,3.78e-05,0.149,0.762,88.993,331986
0B422HM72VJMyveHqfgarN,0.66,0.922,-6.256,0.339,0.0266,0.0,0.0662,0.441,93.441,239480
1BaKUUtrZpuTbQuZLPckuT,0.853,0.811,-4.928,0.268,0.0298,0.0,0.12,0.631,91.688,253200
5h9xsuz0xd0rvNq2TCUjaq,0.571,0.717,-7.81,0.404,0.0165,0.0,0.183,0.671,93.913,259693
5YNBgKFIaxp3WbUc9fGUGz,0.82,0.719,-5.09,0.13,0.0418,0.0,0.101,0.602,97.489,309093
59Eo4gTUz4NpKbVoLFbwEj,0.795,0.522,-7.806,0.174,0.111,0.0,0.359,0.634,84.021,264093
2CxZESKjoN4Un4rTJYpwu3,0.67,0.631,-10.558,0.373,0.00761,1.91e-05,0.0892,0.636,100.877,255293
3uxEUkg8yS9kqgVBprp4xi,0.831,0.721,-12.387,0.338,0.0221,0.00232,0.0943,0.734,89.935,320267
2tyF3qLQHDweok9i7r6t7m,0.815,0.56,-11.386,0.258,0.00516,0.0265,0.321,0.384,99.579,214733
5kMKx1ohvu9tuRjVjoVPxX,0.817,0.688,-5.408,0.243,0.0487,0.00848,0.335,0.615,92.988,262800
2eNSieyqDoZMa3yOSagR4q,0.69,0.672,-9.38,0.382,0.0395,1.71e-06,0.802,0.736,96.332,248800
5JGwp0iOPBlxmJjzlH3Re5,0.623,0.831,-5.852,0.247,0.0521,0.000966,0.304,0.33,94.496,297293
2HZAXvidYQ0H7MekDCl5QK,0.79,0.485,-8.82,0.11,0.0283,7.1e-05,0.114,0.427,92.998,255161
0PJpKCzc7z1wwifbyGRCdb,0.604,0.771,-7.435,0.32,0.125,0.0,0.307,0.708,76.807,215033
30bhnDxtlBtRkDECCuHsty,0.458,0.908,-4.7,0.293,0.193,0.0,0.383,0.365,100.334,191612
7wiRfbwcFF7DoK8L6bBRFD,0.62,0.815,-8.436,0.386,0.0137,0.0,0.389,0.628,105.332,177855
6GAemDMWAXa8wZOBkO1gar,0.887,0.419,-10.961,0.353,0.114,0.268,0.129,0.576,96.149,217467
0eEXcw3JLVXcRxYrVYMy68,0.866,0.534,-9.201,0.229,0.184,0.266,0.0929,0.841,98.243,226133
0svl7cK07gK1ia5ainczU5,0.82,0.809,-6.759,0.251,0.443,0.00175,0.0613,0.737,83.011,231240
5GSiW5PowBQibaKHFCxY9Y,0.736,0.47,-6.409,0.1,0.0397,0.0295,0.0816,0.171,96.229,159267
4tEaytMs86hIaOSsiGoLcP,0.885,0.608,-10.809,0.169,0.386,0.0118,0.319,0.707,95.748,234627
2FWmKZ3kNbVsKGhuNHsltW,0.704,0.701,-8.031,0.46,0.549,0.0,0.664,0.618,92.032,217507
5e5hRYVA6SatSjvDiq9WXs,0.532,0.629,-7.955,0.371,0.26,0.0,0.478,0.545,94.03,188893
78d00iNQLwxZ0ZNF8cblve,0.477,0.728,-7.225,0.447,0.0639,0.0,0.184,0.687,69.127,229387
7sFHwb2mnaxoevfBxoFHvL,0.571,0.905,-3.41,0.396,0.00486,1.81e-06,0.182,0.892,187.691,215533
4aGjGIU8wVGDQspYSigBnz,0.623,0.933,-3.819,0.365,0.0277,0.0,0.225,0.789,119.108,275267
0BkkLc70HhVdcEedPOBceM,0.549,0.903,-5.107,0.356,0.0169,1.01e-06,0.18,0.691,94.013,208200
53aUYPTwJe6YrbSs8lQCEF,0.697,0.636,-12.447,0.0971,0.0953,0.0,0.157,0.473,96.962,279107
6Xio661Y2iL7SDKFFOG9cv,0.805,0.653,-11.251,0.185,0.138,0.0,0.1,0.257,100.349,270067
3McXZydHoGEtgPQ5o6WBfc,0.783,0.598,-11.511,0.337,0.317,0.00378,0.376,0.743,93.028,261107
4sAHukt0TkE08mpMNgNwcp,0.726,0.398,-12.767,0.241,0.213,0.155,0.127,0.536,91.599,255200
0BqY7i5dFenEnkYGoK42Uv,0.644,0.808,-4.765,0.276,0.151,0.0105,0.0687,0.819,96.473,183440
62YPBeWVcD1FDWo7yTBXix,0.493,0.583,-10.628,0.619,0.148,0.0,0.138,0.369,75.559,392187
78QhlzmusKXiQ89ENjxdYv,0.792,0.546,-8.601,0.12,0.229,0.0,0.205,0.795,96.043,223307
7dDfQs8HUz5JHZdaEAF8gX,0.356,0.704,-7.537,0.283,0.141,7.27e-06,0.112,0.283,179.203,227503
6x1h2IjySyKTC3JlMx73l4,0.671,0.718,-7.38,0.114,0.0546,0.0,0.345,0.32,90.018,353882
7sZCAHP2duHwr5M5K7lHsb,0.71,0.597,-6.468,0.239,0.221,0.0,0.432,0.49,95.769,225400
4a9jfWW6jqsxexAhedRDIE,0.705,0.942,-6.745,0.393,0.369,0.0,0.348,0.489,97.756,176542
60CVbI81pIa2ERiYAmPICF,0.552,0.699,-6.556,0.304,0.0256,0.0,0.328,0.59,85.715,189427
1RgagkGADSP15Eq6AzFNvp,0.591,0.684,-5.321,0.125,0.0129,0.0,0.224,0.725,85.786,212387
2Pp8JjM3JQsrfptmPepjcm,0.777,0.657,-11.234,0.154,0.119,7.1e-06,0.0897,0.884,164.977,259227
5DwWqxlff3SA0EbUrT4IzA,0.75,0.84,-4.855,0.349,0.369,0.0,0.0916,0.801,99.054,213760
1afvj3F24pPABgXenbjmdQ,0.488,0.954,-1.584,0.326,0.0798,0.0,0.163,0.596,202.535,272920
3ePJkJdZMGp9ahaNmaRM7O,0.79,0.798,-7.456,0.267,0.0153,0.0,0.106,0.693,94.015,250907
5K17YZMmMbKJHnFIqZ7ju4,0.82,0.635,-11.131,0.306,0.0847,6.77e-06,0.228,0.557,98.027,243200
1NHwvBmrUje4L1dxfWnXCH,0.906,0.623,-6.711,0.303,0.00864,4.19e-06,0.0753,0.715,99.498,194293
440JHgcmlgu65MbKBg20ba,0.563,0.751,-4.325,0.317,0.0141,0.0,0.636,0.487,85.789,324307
6kSmlGqTteoAGuGGgClf6W,0.443,0.637,-5.179,0.289,0.0676,0.0,0.105,0.16,79.632,270747
6jGVf0VOfpqDClkimD2OiE,0.968,0.625,-5.614,0.109,0.029,0.0145,0.154,0.318,126.722,235093
1KLtkmQnN9pMgP6T4FdWk5,0.86,0.687,-7.203,0.433,0.399,0.0,0.67,0.622,100.934,303027
5LGyf0cLUoAh1vCyiKkh4f,0.672,0.904,-3.202,0.348,0.35,0.0,0.629,0.847,93.423,185200
3NGT0Td7H4Is1qrlDQJxma,0.934,0.735,-6.668,0.251,0.031,8.6e-06,0.107,0.768,101.368,273107
4hwV3tw4DbD4HkdBg5b6pk,0.737,0.789,-8.672,0.184,0.00706,0.0,0.171,0.663,98.371,271229
1B75hgRqe7A4fwee3g3Wmu,0.867,0.517,-13.222,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360
33q50YYQBaAxlJj7ClxaEi,0.529,0.465,-12.664,0.5,0.264,4.26e-06,0.255,0.645,175.795,241333
1VvDddrH1oLpB72nixBGHF,0.448,0.647,-9.065,0.357,0.24,0.0,0.176,0.494,100.128,191774
0pbOwzCpQCCdwr1EZVhrgM,0.786,0.689,-9.395,0.156,0.0323,2.57e-05,0.163,0.671,91.938,260333
1gIa5W0AhvgfKgCu2RNR8C,0.838,0.722,-6.72,0.257,0.0133,0.0,0.0918,0.468,106.697,167512
5Hu6eIvQnETpXx11ZForq6,0.702,0.808,-5.65,0.325,0.0407,0.0,0.167,0.44,93.492,267433
7C0NjQj7BnjSe1DUb7dj3j,0.965,0.449,-15.225,0.237,0.0502,1.17e-06,0.267,0.722,105.392,323267
19uRWxrBqI1QN5hgAszXDj,0.643,0.865,-8.813,0.0582,0.0925,0.0,0.336,0.399,94.82,185000
2pKz7VwnE93ABEJKIB8M0H,0.868,0.537,-8.161,0.267,0.353,1.92e-05,0.0908,0.381,98.127,176133
1DhCVD4oOpq2ru9btFX5l3,0.845,0.687,-8.177,0.183,0.056,2.31e-06,0.0908,0.544,97.512,205307
0TzZqEGezSVnS0n25f5Q2f,0.912,0.696,-6.906,0.297,0.11,0.0,0.2,0.883,103.002,131573
5ekXLHyoYEeQdvcBZorEju,0.873,0.647,-7.015,0.264,0.018,2.47e-05,0.427,0.159,99.956,234613
5YTM7OgQDt9EJAYcfHLniJ,0.812,0.6,-9.414,0.254,0.00308,8.38e-06,0.173,0.555,97.338,226440
1tfgduf0VCFelc6Chl8kxA,0.637,0.625,-10.356,0.373,0.858,0.0215,0.242,0.584,92.558,234667
7eh1yR9kDcabzha7Kajyq7,0.9,0.619,-6.518,0.312,0.203,0.00156,0.0647,0.864,94.121,236800
04Rz403IY7QUqgfrTWX6OU,0.813,0.757,-5.358,0.356,0.516,0.0,0.363,0.646,92.996,323760
1K8HtzcIOnBHN772QLruz5,0.708,0.687,-5.604,0.21,0.0382,0.0,0.18,0.446,93.951,318560
1p80AptLonBW0VilSi6xFj,0.787,0.623,-18.273,0.178,0.19,4.55e-06,0.107,0.818,109.906,336867
6AnFAilzQ7aVzc4NzUgeuF,0.85,0.9,-5.456,0.285,0.399,0.0,0.467,0.861,111.021,873827
07uqmggxN7OnuwF94X8t0h,0.936,0.678,-3.012,0.21,0.0795,0.0,0.0838,0.822,96.911,255640
6cxJxiJNRHnjCyfFlcstGd,0.832,0.922,-3.076,0.159,0.172,0.0,0.0575,0.624,82.766,214533
4qWHy2c9r9ehMgyyTpx04H,0.955,0.572,-6.639,0.245,0.0213,0.0,0.349,0.935,106.608,173360
6yYIsNfZKOD3yakUkUheu9,0.763,0.903,-4.434,0.144,0.0159,0.0,0.281,0.583,111.662,299867
7GZponFcuF76akiRDuaoaj,0.583,0.543,-14.299,0.403,0.000642,0.00329,0.111,0.192,78.221,214173
6nc6alU2UxQb4XfkublZES,0.678,0.431,-14.069,0.102,0.105,1.34e-06,0.12,0.35,89.99,255413
33fzth9nYtAdwAXUleAuBo,0.652,0.942,-5.255,0.325,0.106,6.22e-06,0.0818,0.568,197.889,262680
1NJGa3PBlOvC8SL1qNKtxJ,0.815,0.528,-13.054,0.389,0.0268,0.0,0.123,0.578,94.9,204773
2wxO3ZydJTZRi4Bbc02q7i,0.7,0.402,-9.93,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600
6A71EmfdTryZxflaVpuXy6,0.548,0.815,-4.389,0.0376,0.0154,0.0,0.12,0.345,146.934,273733
